pca_x,pca_y,cluster,cluster_name,loan_amount,income,interest_rate,ltv
1.4336775806123525,-0.3278020091520303,1,Peminjam Agresif (Grup 2),505000,122.0,4.375,78.308
-0.1075615533302476,0.4325970985243451,2,Konservatif HNW (Grup 3),185000,226.0,5.09,60.0
4.690286456082635,0.5912908987319315,0,Kelas Menengah (Grup 1),985000,436.0,3.375,70.0
0.6516537583280291,-0.5283341258453734,1,Peminjam Agresif (Grup 2),375000,178.0,4.5,80.0
-0.42493240546804517,-0.9721954907733968,1,Peminjam Agresif (Grup 2),335000,97.0,5.5,85.0
0.8207189901346299,1.0551907386856536,2,Konservatif HNW (Grup 3),645000,218.0,2.99,65.35
-0.9660159300759052,-1.4854934344798152,1,Peminjam Agresif (Grup 2),215000,124.0,7.125,96.5
-0.8976414448323741,0.020770332464981014,2,Konservatif HNW (Grup 3),245000,142.0,6.125,80.0
-0.21423662952321118,1.5554280446870254,2,Konservatif HNW (Grup 3),335000,130.0,4.375,43.0
-0.03194375706864689,1.700693848285457,2,Konservatif HNW (Grup 3),115000,140.0,2.75,45.161
-1.0215190452884662,0.793423423505022,1,Peminjam Agresif (Grup 2),45000,32.0,4.0,38.596
0.8298702472182912,0.8146885471065228,1,Peminjam Agresif (Grup 2),245000,164.0,3.125,61.538
0.7270711357312123,1.4775789708349052,1,Peminjam Agresif (Grup 2),205000,198.0,2.49,40.0
0.029787820888381583,-0.4724682771601282,2,Konservatif HNW (Grup 3),135000,520.0,6.999,80.0
-0.5387397529254531,1.1535630101222152,2,Konservatif HNW (Grup 3),305000,45.0,3.25,54.818
-0.1352522280525422,-0.13114516745600802,1,Peminjam Agresif (Grup 2),195000,46.0,3.875,77.62
1.8117469633786605,0.23273035056601482,1,Peminjam Agresif (Grup 2),385000,155.0,6.0,60.0
0.40716891600439115,1.4525556192191997,2,Konservatif HNW (Grup 3),205000,217.0,1.99,60.0
0.7922756615222774,3.3256712095235943,2,Konservatif HNW (Grup 3),105000,175.0,0.99,48.179
-1.2308767957601903,-1.312369323110729,2,Konservatif HNW (Grup 3),145000,88.0,6.75,96.5
0.561944858037194,0.35388627134177403,2,Konservatif HNW (Grup 3),575000,118.0,3.125,80.0
-1.4368855975999077,0.0557016685117247,2,Konservatif HNW (Grup 3),65000,104.0,7.13,66.327
-0.9899792644391039,1.7862318619284074,2,Konservatif HNW (Grup 3),75000,21.0,4.375,42.0
-0.3779425385409366,-0.9744849596304545,1,Peminjam Agresif (Grup 2),345000,82.0,5.375,97.0
-0.7837424712044732,-0.3424762005611041,2,Konservatif HNW (Grup 3),135000,91.0,4.95,91.228
-1.6209821328623715,-0.8625383939161148,2,Konservatif HNW (Grup 3),25000,162.0,5.99,99.612
0.7201747716305146,-0.8850767221251775,1,Peminjam Agresif (Grup 2),635000,184.0,6.125,67.742
-0.3004145369320839,0.5543821329049001,2,Konservatif HNW (Grup 3),295000,85.0,4.5,58.2
-0.4951311578276026,-0.6403536899484809,1,Peminjam Agresif (Grup 2),245000,68.0,3.25,100.582
2.0209265764158952,-1.5111439552832302,1,Peminjam Agresif (Grup 2),655000,173.0,4.25,100.0
-0.8245914663309375,2.463970618926781,2,Konservatif HNW (Grup 3),115000,43.0,3.625,20.0
-0.4441475178126315,-0.7753636548915172,1,Peminjam Agresif (Grup 2),105000,113.0,6.0,80.496
-0.3158776538889336,1.8821457161743322,2,Konservatif HNW (Grup 3),155000,98.0,4.5,30.286
-0.42173267529879316,0.5735513852400173,2,Konservatif HNW (Grup 3),275000,98.0,3.5,80.0
-0.4909711944166028,0.7580627505716006,2,Konservatif HNW (Grup 3),125000,104.0,3.99,55.183
0.790810259937182,-0.48245490007229813,1,Peminjam Agresif (Grup 2),315000,67.0,3.25,95.0
-1.1937941432579804,-0.5478179562371686,1,Peminjam Agresif (Grup 2),95000,27.0,7.0,68.0
-0.6146221550833803,-0.7573789571639022,2,Konservatif HNW (Grup 3),365000,103.0,6.25,90.494
0.3683073519724078,-1.2980740435292037,1,Peminjam Agresif (Grup 2),415000,98.0,6.25,91.57
-0.5193228329357837,1.0323304296996383,2,Konservatif HNW (Grup 3),175000,71.0,3.875,56.452
-0.4097661190344276,-0.12872102444987402,2,Konservatif HNW (Grup 3),505000,93.0,5.375,80.0
0.8504634419538952,0.3130362207463246,2,Konservatif HNW (Grup 3),685000,110.0,2.875,90.0
0.1631752281675605,-0.3053800830020678,1,Peminjam Agresif (Grup 2),325000,63.0,3.75,96.891
-0.916797900598222,0.8854998641667394,2,Konservatif HNW (Grup 3),15000,58.0,0.0,104.19
1.6710032070679233,-0.9038665296000864,1,Peminjam Agresif (Grup 2),555000,182.0,5.375,79.83
-0.49416044902401124,1.7138921746741496,2,Konservatif HNW (Grup 3),155000,54.0,3.375,44.78
-2.0057951436443426,0.03336120413223111,2,Konservatif HNW (Grup 3),45000,93.0,7.0,70.0
-1.1329953939765331,-0.44224460384540887,2,Konservatif HNW (Grup 3),25000,86.0,6.0,89.0
-0.04269589251439761,0.48806330672352294,2,Konservatif HNW (Grup 3),265000,82.0,3.875,67.0
-0.41047694388116746,0.7644594960631294,1,Peminjam Agresif (Grup 2),125000,61.0,3.75,55.62
0.34315682935515823,-1.5698612714734104,1,Peminjam Agresif (Grup 2),495000,173.0,5.99,95.0
-0.1248578873646787,-1.1720328968097815,1,Peminjam Agresif (Grup 2),215000,138.0,6.95,80.0
-1.1016466109204288,1.377556437344953,2,Konservatif HNW (Grup 3),105000,42.0,4.875,35.088
0.2919890419763018,-0.1732970323896517,1,Peminjam Agresif (Grup 2),355000,94.0,2.99,90.0
-0.533083709926418,0.7399789654770466,2,Konservatif HNW (Grup 3),145000,43.0,3.25,74.5
-1.4067507880759604,0.39770599621504843,2,Konservatif HNW (Grup 3),35000,77.0,7.25,56.361
-0.010058993839475146,1.9251223027840403,2,Konservatif HNW (Grup 3),205000,107.0,2.75,34.783
-0.5593916059475428,0.09008773780172631,2,Konservatif HNW (Grup 3),55000,125.0,6.5,61.47
1.2687928418647634,-1.206150249442302,1,Peminjam Agresif (Grup 2),415000,218.0,5.99,90.0
-0.3267254900462213,-1.7127789072496573,1,Peminjam Agresif (Grup 2),325000,108.0,8.125,80.0
-0.6387417480293133,0.9934754265364059,2,Konservatif HNW (Grup 3),25000,96.0,2.45,78.87
-0.884633307466871,0.05990468081044145,2,Konservatif HNW (Grup 3),65000,178.0,6.125,65.0
-1.4363466321020582,1.0878080675969088,2,Konservatif HNW (Grup 3),75000,38.0,4.25,66.0
0.02320063744144604,0.2648836468998534,2,Konservatif HNW (Grup 3),375000,182.0,4.25,80.0
-0.04247400740697143,-0.8032820823117083,1,Peminjam Agresif (Grup 2),325000,102.0,3.75,100.0
-1.1161451374490752,-0.26110676218837037,2,Konservatif HNW (Grup 3),125000,56.0,3.75,89.925
-0.4611597433408925,-1.187700856302652,1,Peminjam Agresif (Grup 2),205000,46.0,7.125,90.0
-0.6617025104790984,-0.9719946295866042,2,Konservatif HNW (Grup 3),265000,80.0,5.625,96.5
-1.3202073605477105,1.477731951176384,2,Konservatif HNW (Grup 3),45000,64.0,1.99,80.0
-0.8669893854181429,1.0789126102348559,2,Konservatif HNW (Grup 3),155000,53.0,2.75,68.86
0.5607791384988461,-1.1955220383621863,1,Peminjam Agresif (Grup 2),455000,165.0,5.0,100.0
-0.3473975832496504,0.0411461562644705,2,Konservatif HNW (Grup 3),285000,69.0,3.625,95.0
-1.5494631642875818,0.7776856744109152,2,Konservatif HNW (Grup 3),15000,88.0,2.99,89.979
-0.5621025399169822,0.30188007472314704,2,Konservatif HNW (Grup 3),375000,133.0,3.25,90.0
-1.1658627547855724,1.9200872874032433,2,Konservatif HNW (Grup 3),105000,118.0,3.55,40.65
1.1944182241932852,-0.8867530991260818,1,Peminjam Agresif (Grup 2),625000,189.0,3.625,95.0
-0.4069934879675354,1.155796299491913,2,Konservatif HNW (Grup 3),125000,47.0,4.25,41.667
6.756149204710776,-1.0730874979259266,0,Kelas Menengah (Grup 1),2375000,517.0,4.75,70.36
-0.6855258528156835,2.8655952812950276,2,Konservatif HNW (Grup 3),85000,95.0,2.712,18.018
-0.4943881771590538,0.40288947291823723,2,Konservatif HNW (Grup 3),175000,64.0,3.25,74.0
0.014211143034604787,-2.042410885912482,1,Peminjam Agresif (Grup 2),425000,106.0,7.219,95.6
-0.9561325440452163,1.2535297498151008,2,Konservatif HNW (Grup 3),85000,120.0,6.25,22.99
-0.021156892843431436,-0.005561017817646014,1,Peminjam Agresif (Grup 2),185000,32.0,3.125,97.0
-0.32150640105322875,-0.5401321668814498,1,Peminjam Agresif (Grup 2),265000,99.0,5.75,80.0
-0.5471858671897559,-0.6431088732608756,1,Peminjam Agresif (Grup 2),175000,82.0,6.125,69.388
-0.8504980946557203,-0.7699926393373472,1,Peminjam Agresif (Grup 2),65000,60.0,4.25,100.0
-0.5542791443870969,-0.7725183829616964,1,Peminjam Agresif (Grup 2),125000,65.0,5.5,100.0
0.5205454608890331,-0.21306859938370043,1,Peminjam Agresif (Grup 2),315000,134.0,3.625,77.0
-0.39283169791670297,-1.0972004248419227,1,Peminjam Agresif (Grup 2),45000,134.0,8.31,64.932
-0.2382551473082383,0.6137608481769249,2,Konservatif HNW (Grup 3),475000,91.0,5.0,66.901
-0.33692486998339843,0.48423542944405873,1,Peminjam Agresif (Grup 2),205000,55.0,2.75,58.69
0.22895961640483517,1.1632998914876973,1,Peminjam Agresif (Grup 2),215000,109.0,2.75,53.466
-0.8735669963032607,0.9259655855479769,2,Konservatif HNW (Grup 3),165000,145.0,5.75,64.0
0.5580297390716913,-0.4598937695364939,1,Peminjam Agresif (Grup 2),295000,305.0,4.5,90.0
-0.6646213751201926,-1.690018134297139,1,Peminjam Agresif (Grup 2),185000,62.0,7.125,97.0
-1.1903808707976031,-0.687136133132516,2,Konservatif HNW (Grup 3),195000,106.0,4.625,95.0
0.020290326716688234,-1.2864108951625457,1,Peminjam Agresif (Grup 2),445000,90.0,5.0,94.687
-0.40783605052585914,-1.1886670370031966,1,Peminjam Agresif (Grup 2),215000,68.0,5.5,102.3
-0.6223486969519642,-0.3289531123593365,2,Konservatif HNW (Grup 3),355000,82.0,4.99,84.11
2.500405871096238,0.8198889078190789,1,Peminjam Agresif (Grup 2),375000,333.0,2.24,64.49
1.5683283709579912,0.6547527152385011,2,Konservatif HNW (Grup 3),755000,250.0,2.5,79.79
0.7674150942898164,-0.24279316545830582,1,Peminjam Agresif (Grup 2),415000,144.0,5.5,60.22
0.19223359911103022,-0.04151659648496759,1,Peminjam Agresif (Grup 2),265000,72.0,2.5,95.0
0.0951600813912675,0.3877113749822782,1,Peminjam Agresif (Grup 2),295000,73.0,2.874,76.66
-0.8060771995834511,-0.33338805394025073,2,Konservatif HNW (Grup 3),155000,42.0,3.5,96.5
0.08952119379615964,-0.7855785343230539,1,Peminjam Agresif (Grup 2),265000,157.0,5.75,80.0
0.5034734376943654,2.3436135491177468,2,Konservatif HNW (Grup 3),75000,225.0,3.375,27.076
-0.2652458388633307,1.1982027873763816,2,Konservatif HNW (Grup 3),5000,112.0,0.0,98.43
-0.5680929838021425,-0.30860716690739187,1,Peminjam Agresif (Grup 2),155000,50.0,5.75,75.0
0.37854507036102797,-0.11652076891795375,1,Peminjam Agresif (Grup 2),255000,118.0,6.875,52.0
-0.23635015581739574,-1.0609241655796424,1,Peminjam Agresif (Grup 2),315000,99.0,5.5,96.5
-1.73477441288074,1.5026768264208388,2,Konservatif HNW (Grup 3),55000,24.0,7.375,24.222
0.34111241568413897,-0.21977199054817032,2,Konservatif HNW (Grup 3),515000,150.0,4.625,90.0
0.17179999097669152,-0.18362800485186173,1,Peminjam Agresif (Grup 2),315000,108.0,2.99,87.222
-1.5810183108449503,-0.4386687979023269,2,Konservatif HNW (Grup 3),95000,41.0,5.625,95.0
-0.36682262872369537,-0.4542766548011428,1,Peminjam Agresif (Grup 2),405000,209.0,5.375,50.0
0.10948796154324168,-1.4151895239456096,1,Peminjam Agresif (Grup 2),415000,88.0,5.25,98.168
0.2474630630687216,1.1901991178424325,1,Peminjam Agresif (Grup 2),275000,114.0,5.25,27.503
-1.4274788729143475,0.7699781472574312,2,Konservatif HNW (Grup 3),35000,46.0,5.49,62.185
0.643777949933163,-0.28745159090738426,1,Peminjam Agresif (Grup 2),515000,169.0,3.99,90.0
-0.8457544962753507,0.0009456544993675342,2,Konservatif HNW (Grup 3),195000,75.0,5.25,82.251
-0.9750798995132057,1.253661504081297,2,Konservatif HNW (Grup 3),145000,49.0,5.235,32.582
-0.7643748894933877,0.19036064663264593,2,Konservatif HNW (Grup 3),65000,96.0,6.25,61.35
-0.9222537651955124,0.33672009992074453,2,Konservatif HNW (Grup 3),145000,59.0,4.375,80.0
-2.096726615722026,1.5186948538843492,2,Konservatif HNW (Grup 3),25000,65.0,7.125,27.78
-0.6699399208401722,-0.6495284395105575,2,Konservatif HNW (Grup 3),365000,102.0,5.375,95.0
0.2309730278047824,-0.5351048252033568,1,Peminjam Agresif (Grup 2),345000,110.0,5.75,80.0
-0.1924649169393829,2.593162550981797,2,Konservatif HNW (Grup 3),75000,69.0,3.125,17.5
0.7858320679714348,0.9812588212439907,2,Konservatif HNW (Grup 3),425000,196.0,3.375,56.0
-0.8737102518607966,-0.45876035043435626,1,Peminjam Agresif (Grup 2),165000,68.0,4.75,80.0
0.9020497087606876,1.6045197203931258,2,Konservatif HNW (Grup 3),475000,67.0,3.085,56.56
-1.302161209868969,-1.073949459682881,2,Konservatif HNW (Grup 3),165000,62.0,5.75,97.0
-0.35624838879115234,0.4539218532265422,2,Konservatif HNW (Grup 3),325000,82.0,3.187,79.27
0.07580932665060676,0.8540772958061791,2,Konservatif HNW (Grup 3),455000,186.0,5.565,56.821
-0.6690362845708554,0.22258003378789096,2,Konservatif HNW (Grup 3),125000,60.0,4.49,77.281
-1.0142818227162258,0.3778754762047052,2,Konservatif HNW (Grup 3),135000,67.0,7.625,36.0
-0.21646050463347363,0.44830685155172034,1,Peminjam Agresif (Grup 2),165000,46.0,4.25,60.83
-1.1277067896427309,0.6107387483970151,2,Konservatif HNW (Grup 3),35000,60.0,3.5,71.129
2.0673615291170435,-0.46849443583895206,1,Peminjam Agresif (Grup 2),545000,260.0,3.125,95.0
-0.4454723356553145,-0.09633333288714623,1,Peminjam Agresif (Grup 2),235000,52.0,4.875,62.078
0.648437179525383,-0.32769925275051026,1,Peminjam Agresif (Grup 2),195000,218.0,6.75,64.576
0.26324999530783,-0.4201834286741264,1,Peminjam Agresif (Grup 2),505000,161.0,5.0,80.0
